Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8,Skill9,Skill10,Skill11,Skill12,Skill13,Surplus,persoon1,persoon2,persoon3,persoon4,persoon5,persoon6,Aantalpersonen,sum
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,10,8,6,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,10,9,4,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,10,9,4,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,10,9,5,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,10,9,6,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,10,9,7,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,10,9,8,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,4,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,4,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,5,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,6,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,8,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,10,4,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,10,4,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,10,5,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,10,6,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,10,7,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,11,10,8,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,12,10,9,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,14,12,11,10,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,5,3,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,6,3,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,6,5,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,6,5,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,8,3,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,8,5,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,8,5,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,8,6,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,8,6,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,8,6,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,9,4,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,9,4,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,9,5,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,9,6,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,9,8,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,4,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,5,3,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,6,3,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,6,5,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,6,5,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,8,3,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,8,5,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,8,5,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,8,6,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,8,6,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,8,6,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,9,4,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,9,4,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,9,5,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,9,6,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,9,7,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,10,9,8,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,4,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,4,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,5,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,6,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,8,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,10,4,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,10,4,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,10,5,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,10,6,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,10,7,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,11,10,8,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,12,10,9,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,21,15,12,11,10,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,7,4,3,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,7,5,4,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,7,5,4,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,7,6,4,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,7,6,4,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,7,6,5,4,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,8,7,4,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,8,7,4,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,8,7,5,4,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,8,7,6,4,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,5,3,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,6,3,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,6,5,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,6,5,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,8,3,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,8,5,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,8,5,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,8,6,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,8,6,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,8,6,5,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,5,3,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,6,3,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,6,5,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,8,3,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,8,5,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,8,6,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,9,4,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,9,4,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,9,5,4,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,9,6,4,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,9,7,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,9,8,4,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,11,10,9,7,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,4,3,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,5,4,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,5,4,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,6,4,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,6,4,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,6,5,4,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,7,2,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,7,5,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,8,4,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,8,4,3,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,8,5,4,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,8,6,4,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,8,7,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,10,7,2,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,10,7,5,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,10,8,7,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,11,7,5,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,11,7,5,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,11,7,6,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,11,8,7,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,11,8,7,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,11,8,7,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,11,8,7,6,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,11,9,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,11,10,9,2,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,7,4,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,7,4,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,7,5,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,7,6,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,8,7,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,3,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,5,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,5,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,6,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,6,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,6,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,8,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,8,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,8,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,9,8,6,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,2,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,3,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,5,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,6,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,7,4,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,7,4,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,7,5,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,7,6,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,8,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,8,7,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,3,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,5,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,5,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,6,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,6,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,6,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,8,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,8,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,8,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,10,9,8,6,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,3,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,5,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,5,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,6,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,6,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,6,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,8,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,8,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,8,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,8,6,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,9,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,3,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,5,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,5,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,6,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,6,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,6,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,8,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,8,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,8,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,8,6,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,11,10,9,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,4,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,4,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,5,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,6,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,8,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,10,4,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,10,4,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,10,5,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,10,6,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,10,7,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,12,10,8,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,7,4,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,7,4,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,7,5,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,7,6,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,8,7,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,3,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,5,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,5,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,6,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,6,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,6,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,8,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,8,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,8,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,9,8,6,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,2,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,3,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,5,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,6,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,7,4,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,7,4,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,7,5,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,7,6,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,8,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,8,7,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,3,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,5,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,5,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,6,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,6,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,6,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,8,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,8,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,8,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,10,9,8,6,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,3,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,5,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,5,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,6,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,6,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,6,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,8,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,8,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,8,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,8,6,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,9,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,3,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,5,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,5,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,6,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,6,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,6,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,8,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,8,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,8,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,8,6,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,11,10,9,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,4,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,4,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,5,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,6,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,8,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,10,4,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,10,4,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,10,5,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,10,6,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,10,7,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,14,12,10,8,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,7,4,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,7,4,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,7,5,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,7,6,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,8,7,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,3,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,5,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,5,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,6,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,6,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,6,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,8,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,8,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,8,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,9,8,6,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,2,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,3,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,5,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,6,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,7,4,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,7,4,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,7,5,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,7,6,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,8,2,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,8,7,4,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,3,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,5,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,5,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,6,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,6,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,6,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,8,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,8,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,8,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,10,9,8,6,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,3,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,5,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,5,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,6,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,6,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,6,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,8,1,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,8,3,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,8,5,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,8,6,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,9,4,0,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,3,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,5,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,5,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,6,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,6,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,6,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,8,1,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,8,3,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,8,5,20,5,13
1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,11,10,8,6,20,5,13
